[2025-03-11 23:56:20,944] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-11 23:56:21,973] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-11 23:56:22,992] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-11 23:56:24,008] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-11 23:56:25,022] ERROR - Error in get_user_orders_service: cannot access local variable 'conn' where it is not associated with a value
[2025-03-11 23:56:51,862] INFO - Order routes initialized
[2025-03-11 23:57:39,434] INFO - Fetching orders for None 0xAbf4fb1AC5E3c0Db693deC235F9D9BE1a29bcDc9
[2025-03-11 23:57:48,460] INFO - Fetching orders for None 0xAbf4fb1AC5E3c0Db693deC235F9D9BE1a29bcDc9
[2025-03-11 23:58:03,113] INFO - Fetching orders for None 0xAbf4fb1AC5E3c0Db693deC235F9D9BE1a29bcDc9
[2025-03-12 00:01:37,093] INFO - Fetching orders for None 0xAbf4fb1AC5E3c0Db693deC235F9D9BE1a29bcDc9
[2025-03-12 00:01:42,416] INFO - Fetching orders for None 0xAbf4fb1AC5E3c0Db693deC235F9D9BE1a29bcDc9
[2025-03-12 00:11:28,542] ERROR - Error in get_user_orders_service: Database connection failed: SSL connection has been closed unexpectedly

[2025-03-12 00:11:31,849] INFO - Fetching orders for None 0xAbf4fb1AC5E3c0Db693deC235F9D9BE1a29bcDc9
[2025-03-12 00:11:56,121] INFO - Fetching orders for None 0xAbf4fb1AC5E3c0Db693deC235F9D9BE1a29bcDc9
[2025-03-12 00:12:06,829] INFO - Fetching orders for None 0xAbf4fb1AC5E3c0Db693deC235F9D9BE1a29bcDc9
[2025-03-12 00:12:12,405] INFO - Fetching orders for None 0xAbf4fb1AC5E3c0Db693deC235F9D9BE1a29bcDc9
[2025-03-12 00:12:57,398] INFO - Fetching orders for None 0xAbf4fb1AC5E3c0Db693deC235F9D9BE1a29bcDc9
